Id;Name;Name2
OCIMU_BTE;Ocimum basilicum x Ocimum tenuiflorum;(Ocimum basilicum x Ocimum tenuiflorum)
OCIMU_CIT;Ocimum ?citriodorum Vis.;(Ocimum ?citriodorum Vis.)
OCIMU_MIN;Ocimum minimum L.;(Ocimum minimum L.)
OCIMU_TEN;Ocimum tenuiflorum L.;(Ocimum tenuiflorum L.)
OCOTE;Ocotea;(Ocotea)
OCOTE_ACU;Ocotea acutifolia (Nees) Mez;(Ocotea acutifolia (Nees) Mez)
OCOTE_AUR;Ocotea auriculiformis Kosterm.;(Ocotea auriculiformis Kosterm.)
OCOTE_CER;Ocotea cernua (Nees) Mez;(Ocotea cernua (Nees) Mez)
OCOTE_CER_CAU;Ocotea caudata (Nees) Mez;(Ocotea caudata (Nees) Mez)
OCOTE_CYM;Ocotea cymosa (Nees) Palacky;(Ocotea cymosa (Nees) Palacky)
OCOTE_NER;Ocotea nervosa Kosterm.;(Ocotea nervosa Kosterm.)
OCOTE_POR;Ocotea porosa (Nees & Mart.) Barroso;(Ocotea porosa (Nees & Mart.) Barroso)
OCOTE_RAC;Ocotea racemosa (Danguy) Kosterm.;(Ocotea racemosa (Danguy) Kosterm.)
OCOTE_ROD;Ocotea rodiei (M. R. Schomb.) Mez;(Ocotea rodiei (M. R. Schomb.) Mez)
OCOTE_RUB;Ocotea rubra Mez;(Ocotea rubra Mez)
ODNTC;X Odontocidium Hort.;(X Odontocidium Hort.)
ODNTD;Odontioda;(Odontioda)
ODONN;Odontonia;(Odontonia)
ODONT;Odontoglossum H.B.K.;(Odontoglossum H.B.K.)
OEMLE;Oemleria;(Oemleria)
OEMLE_CER;Oemleria cerasiformis (Torr. et A. Gray ex Hook. et Arn.) J.W. Landon;(Oemleria cerasiformis (Torr. et A. Gray ex Hook. et Arn.) J.W. Landon)
OENAN;Oenanthe;(Oenanthe)
OENAN_JAV;Oenanthe javanica (Blume) DC.;(Oenanthe javanica (Blume) DC.)
OENOT;Oenothera L.;(Oenothera L.)
OENOT_BIE;Oenothera biennis L.;(Oenothera biennis L.)
OENOT_DRU;Oenothera drummondii Hook.;(Oenothera drummondii Hook.)
OENOT_FMA;Oenothera fruticosa L. ? O. macrocarpa Nutt.;(Oenothera fruticosa L. ? O. macrocarpa Nutt.)
OENOT_FRU;Oenothera fruticosa L.;(Oenothera fruticosa L.)
OENOT_GAU;Oenothera gaura W. L. Wagner & Hoch;(Oenothera gaura W. L. Wagner & Hoch)
OENOT_MAC;Oenothera macrocarpa Nutt.;(Oenothera macrocarpa Nutt.)
OENOT_ROS;Oenothera rosea L'Her. ex Aiton;(Oenothera rosea L'Her. ex Aiton)
OENOT_SPE;Oenothera speciosa Nutt.;(Oenothera speciosa Nutt.)
OLDEN;Oldenlandia L.;(Oldenlandia L.)
OLDEN_DIF;Oldenlandia diffusa (Willd.) Roxb.;(Oldenlandia diffusa (Willd.) Roxb.)
OLEAA;Olea;(Olea)
OLEAA_EUR;Olea europaea L.;(Olea europaea L.)
OLEAA_EUR_CUS;Olea europaea L. subsp. cuspidata (Wall. ex G. Don) Cif.;(Olea europaea L. subsp. cuspidata (Wall. ex G. Don) Cif.)
OLEAR;Olearia;(Olearia)
OLEAR_ALB;Olearia albida (Hook. f.) Hook. f.;(Olearia albida (Hook. f.) Hook. f.)
OLEAR_AVI;Olearia avicenniifolia (Raoul) Hook. f.;(Olearia avicenniifolia (Raoul) Hook. f.)
OLEAR_AXI;Olearia axillaris (DC.) Benth.;(Olearia axillaris (DC.) Benth.)
OLEAR_HAA;Olearia ?haastii Hook. f.;(Olearia ?haastii Hook. f.)
OLEAR_ILI;Olearia ilicifolia Hook. f.;(Olearia ilicifolia Hook. f.)
OLEAR_MAC;Olearia macrodonta Baker;(Olearia macrodonta Baker)
OLEAR_MOS;Olearia moschata Hook. f.;(Olearia moschata Hook. f.)
OLEAR_NUM;Olearia nummulariifolia (Hook. f.) Hook. f.;(Olearia nummulariifolia (Hook. f.) Hook. f.)
OLEAR_TRA;Olearia traversii (F. Muell.) Hook. f.;(Olearia traversii (F. Muell.) Hook. f.)
OMPHA;Omphalodes;(Omphalodes)
OMPHA_CAP;Omphalodes cappadocica (Willd.) DC.;(Omphalodes cappadocica (Willd.) DC.)
OMPHA_LIN;Omphalodes linifolia (L.) Moench;(Omphalodes linifolia (L.) Moench)
ONCDP;?Oncidopsis J. M. H. Shaw;(?Oncidopsis J. M. H. Shaw)
ONCID;Oncidium Sw.;(Oncidium Sw.)
ONCID_ALT;Oncidium altissimum (Jacq.) Sw.;(Oncidium altissimum (Jacq.) Sw.)
ONCID_ORN;Oncidium ornithorhynchum Kunth;(Oncidium ornithorhynchum Kunth)
ONCID_SCH;Oncidium schillerianum Rchb. f.;(Oncidium schillerianum Rchb. f.)
ONCID_SPH;Oncidium sphacelatum Lindl.;(Oncidium sphacelatum Lindl.)
ONCIE;?Oncidesa hort.;(?Oncidesa hort.)
ONGOK;Ongokea;(Ongokea)
ONGOK_GOR;Ongokea gore (Hua) Pierre;(Ongokea gore (Hua) Pierre)
ONOBR;Onobrychis;(Onobrychis)
ONOBR_TRA;Onobrychis transcaucasica Grossh.;(Onobrychis transcaucasica Grossh.)
ONOBR_VIC;Onobrychis viciifolia Scop.;(Onobrychis viciifolia Scop.)
ONONI;Ononis;(Ononis)
ONONI_ALO;Ononis alopecuroides L.;(Ononis alopecuroides L.)
ONONI_ARV;Ononis arvensis L.;(Ononis arvensis L.)
ONONI_REP;Ononis repens L.;(Ononis repens L.)
ONONI_SPI;Ononis spinosa L.;(Ononis spinosa L.)
ONOPO;Onopordum;(Onopordum)
ONOPO_ACL;Onopordum acaulon L.;(Onopordum acaulon L.)
ONOPO_ACT;Onopordum acanthium L.;(Onopordum acanthium L.)
ONOPO_ILL;Onopordum illyricum L.;(Onopordum illyricum L.)
ONOPO_TAU;Onopordum tauricum Willd.;(Onopordum tauricum Willd.)
ONOSE;Onoseris Willd.;(Onoseris Willd.)
ONOSE_HYS;Onoseris hyssopifolia Kunth;(Onoseris hyssopifolia Kunth)
ONRHY;Oncidium Sw. ? Rhynchostele Rchb. f.;(Oncidium Sw. ? Rhynchostele Rchb. f.)
OPHIO;Ophiopogon Ker -Gawl.;(Ophiopogon Ker -Gawl.)
OPHIO_INT;Ophiopogon intermedius D. Don;(Ophiopogon intermedius D. Don)
OPHIO_JAB;Ophiopogon jaburan (Siebold) G. Lodd.;(Ophiopogon jaburan (Siebold) G. Lodd.)
OPHIO_JAP;Ophiopogon japonicus (L. f.) Ker Gawl.;(Ophiopogon japonicus (L. f.) Ker Gawl.)
OPHIO_PLA;Ophiopogon planiscapus Nakai;(Ophiopogon planiscapus Nakai)
OPIST;Opisthopappus C. Shih;(Opisthopappus C. Shih)
OPIST_TAI;Opisthopappus taihangensis (Y. Ling) C. Shih;(Opisthopappus taihangensis (Y. Ling) C. Shih)
OPLIS;Oplismenus;(Oplismenus)
OPLIS_COM;Oplismenus compositus (L.) P. Beauv.;(Oplismenus compositus (L.) P. Beauv.)
OPUNT;Opuntia;(Opuntia)
OPUNT_AMY;Opuntia amyclaea;(Opuntia amyclaea)
OPUNT_AUR;Opuntia aurantiaca Lindl.;(Opuntia aurantiaca Lindl.)
OPUNT_DIL;Opuntia dillenii (Ker Gawl.) Haw.;(Opuntia dillenii (Ker Gawl.) Haw.)
OPUNT_DUR;Opuntia duranguensis Britton et Rose;(Opuntia duranguensis Britton et Rose)
OPUNT_FIC;Opuntia ficus-indica (L.) Mill.;(Opuntia ficus-indica (L.) Mill.)
OPUNT_HEL;Opuntia heliabravoana Sheinvar;(Opuntia heliabravoana Sheinvar)
OPUNT_HYP;Opuntia hyptiacantha F. A. C. Weber;(Opuntia hyptiacantha F. A. C. Weber)
OPUNT_JOC;Opuntia joconostle Weber;(Opuntia joconostle Weber)
OPUNT_LAS;Opuntia lasyacantha Pfeiffer;(Opuntia lasyacantha Pfeiffer)
OPUNT_LEU;Opuntia leucotricha DC.;(Opuntia leucotricha DC.)
OPUNT_MAT;Opuntia matudae Sheinvar;(Opuntia matudae Sheinvar)
OPUNT_MEG;Opuntia megacantha Salm-Dyck;(Opuntia megacantha Salm-Dyck)
OPUNT_MON;Opuntia humifusa (Raf.) Raf.;(Opuntia humifusa (Raf.) Raf.)
OPUNT_OLI;Opuntia oligacantha Sheinvar;(Opuntia oligacantha Sheinvar)
OPUNT_ROB;Opuntia robusta H. L. Wendl. ex Pfeiff.;(Opuntia robusta H. L. Wendl. ex Pfeiff.)
OPUNT_SPI;Opuntia spinulifera Salm-Dyck;(Opuntia spinulifera Salm-Dyck)
OPUNT_STR;Opuntia streptacantha Lem.;(Opuntia streptacantha Lem.)
ORCHI;Orchis L.;(Orchis L.)
OREOP;Oreopanax Decne. et Planch.;(Oreopanax Decne. et Planch.)
ORIGA;Origanum L.;(Origanum L.)
ORIGA_MAJ;Origanum majorana L.;(Origanum majorana L.)
ORIGA_ROT;Origanum rotundifolium Boiss.;(Origanum rotundifolium Boiss.)
ORIGA_RSC;Origanum rotundifolium x Origanum scabrum;(Origanum rotundifolium x Origanum scabrum)
ORIGA_SCA;Origanum scabrum Boiss. & Heldr.;(Origanum scabrum Boiss. & Heldr.)
ORIGA_SYR;Origanum syriacum;(Origanum syriacum)
ORIGA_VUL;Origanum vulgare L.;(Origanum vulgare L.)
ORMOS;Ormosia Jacks.;(Ormosia Jacks.)
ORNTG;Ornithogalum L.;(Ornithogalum L.)
ORNTG_ARA;Ornithogalum arabicum L.;(Ornithogalum arabicum L.)
ORNTG_CAN;Ornithogalum candicans (Baker) J.C. Manning & Goldblatt;(Ornithogalum candicans (Baker) J.C. Manning & Goldblatt)
ORNTG_DUB;Ornithogalum dubium Houtt.;(Ornithogalum dubium Houtt.)
ORNTG_THY;Ornithogalum thyrsoides Jacq.;(Ornithogalum thyrsoides Jacq.)
ORNTP;Ornithopus;(Ornithopus)
ORNTP_COM;Ornithopus compressus L.;(Ornithopus compressus L.)
ORNTP_PIN;Ornithopus pinnatus (Mill.) Druce;(Ornithopus pinnatus (Mill.) Druce)
ORNTP_SAT;Ornithopus sativus Brot.;(Ornithopus sativus Brot.)
ORNTP_SCO;Ornithopus sativus Brot x Ornithopus compressus L.;(Ornithopus sativus Brot x Ornithopus compressus L.)
OROBA;Orobanche;(Orobanche)
OROBA_AME;Orobanche amethystea Thuill.;(Orobanche amethystea Thuill.)
OROBA_CER;Orobanche cernua Loefl.;(Orobanche cernua Loefl.)
OROBA_CRE;Orobanche crenata Forssk.;(Orobanche crenata Forssk.)
OROBA_LAV;Orobanche lavandulacea Rchb.;(Orobanche lavandulacea Rchb.)
OROBA_MIN;Orobanche minor Sm.;(Orobanche minor Sm.)
OROBA_MUT;Orobanche mutelii F. W. Schultz;(Orobanche mutelii F. W. Schultz)
OROBA_RAM;Orobanche ramosa L.;(Orobanche ramosa L.)
OROBA_VAR;Orobanche variegata Wallr.;(Orobanche variegata Wallr.)
OROST;Orostachys Fisch.;(Orostachys Fisch.)
OROTH;Orothamnus Pappe ex Hook.;(Orothamnus Pappe ex Hook.)
ORTHO;Orthosiphon Benth.;(Orthosiphon Benth.)
ORYZA;Oryza;(Oryza)
ORYZA_GLA;Oryza glaberrima Steud.;(Oryza glaberrima Steud.)
ORYZA_LON;Oryza longistaminata A. Chev. & Roehr.;(Oryza longistaminata A. Chev. & Roehr.)
ORYZA_PUN;Oryza punctata Kotschy ex Steud.;(Oryza punctata Kotschy ex Steud.)
ORYZA_RUF;Oryza rufipogon Griff.;(Oryza rufipogon Griff.)
ORYZA_SAT;Oryza sativa L.;(Oryza sativa L.)
OSDIM;Osteospermum L. x Dimorphotheca Vaill. ex Moench;(Osteospermum L. x Dimorphotheca Vaill. ex Moench)
OSDIM_ECC;Dimorphotheca chrysanthemifolia x Osteospermum ecklonis (DC.) Norl.;(Dimorphotheca chrysanthemifolia x Osteospermum ecklonis (DC.) Norl.)
OSMAN;Osmanthus Lour.;(Osmanthus Lour.)
OSMAN_DEL;Osmanthus delavayi Franch.;(Osmanthus delavayi Franch.)
OSMAN_FRA;Osmanthus fragrans (Thunb.) Lour.;(Osmanthus fragrans (Thunb.) Lour.)
OSMAN_HET;Osmanthus heterophyllus (G. Don) P. S. Green;(Osmanthus heterophyllus (G. Don) P. S. Green)
OSMOX;Osmoxylon;(Osmoxylon)
OSMUN;Osmunda L.;(Osmunda L.)
OSTEO;Osteospermum L.;(Osteospermum L.)
OSTEO_ECK;Osteospermum ecklonis (DC.) Norl.;(Osteospermum ecklonis (DC.) Norl.)
OSTEO_FRU;Osteospermum fruticosum (L.) Norl.;(Osteospermum fruticosum (L.) Norl.)
OSTRY;Ostrya Scop.;(Ostrya Scop.)
OSTRY_CAR;Ostrya carpinifolia Scop.;(Ostrya carpinifolia Scop.)
OTACA;Otacanthus spp.;(Otacanthus spp.)
OTACA_AZU;Otacanthus azureus (Linden) Ronse;(Otacanthus azureus (Linden) Ronse)
OTACA_CAE;Otacanthus caeruleus Lindl.;(Otacanthus caeruleus Lindl.)
OTOME;Otomeria Benth.;(Otomeria Benth.)
OTOME_OCU;Otomeria oculata S. Moore;(Otomeria oculata S. Moore)
OXALI;Oxalis L.;(Oxalis L.)
OXALI_ACE;Oxalis acetosella L.;(Oxalis acetosella L.)
OXALI_BOW;Oxalis bowiei Aiton ex G. Don;(Oxalis bowiei Aiton ex G. Don)
OXALI_COR;Oxalis corniculata L.;(Oxalis corniculata L.)
OXALI_DIS;Oxalis dispar N. E. Br.;(Oxalis dispar N. E. Br.)
OXALI_PES;Oxalis pes-caprae L.;(Oxalis pes-caprae L.)
OXALI_REG;Oxalis regnellii Miq.;(Oxalis regnellii Miq.)
OXALI_TRI;Oxalis triangularis A. St.-Hil.;(Oxalis triangularis A. St.-Hil.)
OXALI_TUB;Oxalis tuberosa Molina;(Oxalis tuberosa Molina)
OXALI_VER;Oxalis versicolor L.;(Oxalis versicolor L.)
OXAND;Oxandra;(Oxandra)
OXAND_LAN;Oxandra lanceolata (Sw.) Baill.;(Oxandra lanceolata (Sw.) Baill.)
OXYPE;Oxypetalum R. Br.;(Oxypetalum R. Br.)
OXYPE_CAE;Oxypetalum coeruleum (D. Don) Decne.;(Oxypetalum coeruleum (D. Don) Decne.)
OXYPE_SOL;Oxypetalum solanoides Hook. & Arn.;(Oxypetalum solanoides Hook. & Arn.)
OZOTH;Ozothamnus R. Br.;(Ozothamnus R. Br.)
OZOTH_DIO;Ozothamnus diosmifolius (Vent) DC.;(Ozothamnus diosmifolius (Vent) DC.)
OZOTH_DTP;Ozothamnus diotophyllus (F. Muell.) Anderb.;(Ozothamnus diotophyllus (F. Muell.) Anderb.)
PACHI;Pachira Aubl.;(Pachira Aubl.)
PACHI_AQU;Pachira aquatica Aubl.;(Pachira aquatica Aubl.)
PACHY;Pachyphytum Link et al.;(Pachyphytum Link et al.)
PACHY_BHO;Pachyphytum bracteosum Klotzsch ? Pachyphytum hookeri;(Pachyphytum bracteosum Klotzsch ? Pachyphytum hookeri)
PACHY_BRA;Pachyphytum bracteosum Klotzsch;(Pachyphytum bracteosum Klotzsch)
PACHY_COE;Pachyphytum coeruleum J. Meyran;(Pachyphytum coeruleum J. Meyran)
PACHY_GLU;Pachyphytum glutinicaule Moran;(Pachyphytum glutinicaule Moran)
PACHY_HGL;Pachyphytum hookeri (Salm-Dyck) A. Berger x P. glutinicaule Moran;(Pachyphytum hookeri (Salm-Dyck) A. Berger x P. glutinicaule Moran)
PACHY_HOO;Pachyphytum hookeri (Salm-Dyck) A. Berger;(Pachyphytum hookeri (Salm-Dyck) A. Berger)
PACHY_HOV;Pachyphytum hookeri x Pachyphytum oviferum;(Pachyphytum hookeri x Pachyphytum oviferum)
PACHY_OVI;Pachyphytum oviferum J. A. Purpus;(Pachyphytum oviferum J. A. Purpus)
PAECH;Pachyveria Haage & Schmidt;(Pachyveria Haage & Schmidt)
PAECH_HAG;Pachyphytum hookeri (Salm-Dyck) A. Berger ? Echeveria agavoides Lem.;(Pachyphytum hookeri (Salm-Dyck) A. Berger ? Echeveria agavoides Lem.)
PAECH_LCO;Echeveria lilacina Kimnach & R. C. Moran x Pachyphytum coeruleum J. Meyran;(Echeveria lilacina Kimnach & R. C. Moran x Pachyphytum coeruleum J. Meyran)
PAECH_LOV;Echeveria lilacina x Pachyphytum oviferum;(Echeveria lilacina x Pachyphytum oviferum)
PAECI;Paecilomyces Bainier;(Paecilomyces Bainier)
PAECI_JAP;Paecilomyces japonica;(Paecilomyces japonica)
PAECI_TEN;Paecilomyces tenuipes (Peck) Samson;(Paecilomyces tenuipes (Peck) Samson)
PAEON;Paeonia L.;(Paeonia L.)
PAEON_DEL;Paeonia delavayi Franch.;(Paeonia delavayi Franch.)
PAEON_JIS;Paeonia jishanensis T. Hong & W. Z. Zhao;(Paeonia jishanensis T. Hong & W. Z. Zhao)
PAEON_LAC;Paeonia lactiflora Pall.;(Paeonia lactiflora Pall.)
PAEON_LDE;Paeonia lactiflora ? Paeonia delavayi;(Paeonia lactiflora ? Paeonia delavayi)
PAEON_LEM;Paeonia ?lemoinei Rehder;(Paeonia ?lemoinei Rehder)
PAEON_LLE;Paeonia lactiflora x Paeonia ?lemoinei Rehder;(Paeonia lactiflora x Paeonia ?lemoinei Rehder)
PAEON_LUD;Paeonia ludlowii (Stern & Taylor) D. Y. Hong;(Paeonia ludlowii (Stern & Taylor) D. Y. Hong)
PAEON_OFF;Paeonia officinalis L.;(Paeonia officinalis L.)
PAEON_OST;Paeonia ostii T. Hong & J. X. Zhang;(Paeonia ostii T. Hong & J. X. Zhang)
PAEON_QIU;Paeonia qiui Y. L. Pei & D. Y. Hong;(Paeonia qiui Y. L. Pei & D. Y. Hong)
PAEON_ROC;Paeonia rockii (S. G. Haw & Lauener) T. Hong & J. J. Li ex D. Y. Hong;(Paeonia rockii (S. G. Haw & Lauener) T. Hong & J. J. Li ex D. Y. Hong)
PAEON_SUF;Paeonia suffruticosa Andrews;(Paeonia suffruticosa Andrews)
PALAQ;Palaquium;(Palaquium)
PALAQ_GUT;Palaquium gutta (Hook.) Baill.;(Palaquium gutta (Hook.) Baill.)
PANAX;Panax;(Panax)
PANAX_GIN;Panax ginseng C.A. Mey.;(Panax ginseng C.A. Mey.)
PANAX_NOT;Panax notoginseng (Burkill) F. H. Chen ex C. Y. Wu & K. M. Feng;(Panax notoginseng (Burkill) F. H. Chen ex C. Y. Wu & K. M. Feng)
PANCR;Pancratium L.;(Pancratium L.)
PANCR_MAR;Pancratium maritimum L.;(Pancratium maritimum L.)
PANDA;Pandanus;(Pandanus)
PANDA_AMA;Pandanus amaryllifolius Roxb.;(Pandanus amaryllifolius Roxb.)
PANDO;Pandorea (Endl.) Spach.;(Pandorea (Endl.) Spach.)
PANDO_JAS;Pandorea jasminoides (Lindl.) K. Schum.;(Pandorea jasminoides (Lindl.) K. Schum.)
PANDO_PAN;Pandorea pandorana (Andrews) Steenis;(Pandorea pandorana (Andrews) Steenis)
PANEL;Panellus;(Panellus)
PANEL_SER;Panellus serotinus (Fr.) Kuhn;(Panellus serotinus (Fr.) Kuhn)
PANGI;Pangium;(Pangium)
PANGI_EDU;Pangium edule Reinw.;(Pangium edule Reinw.)
PANIC;Panicum L.;(Panicum L.)
PANIC_ANT;Panicum antidotale Retz.;(Panicum antidotale Retz.)
PANIC_CAP;Panicum capillare L.;(Panicum capillare L.)
PANIC_COL;Panicum coloratum L.;(Panicum coloratum L.)
PANIC_COL_MAK;Panicum coloratum L. var. makarikariensis Gooss.;(Panicum coloratum L. var. makarikariensis Gooss.)
PANIC_DEU;Panicum deustum Thunb.;(Panicum deustum Thunb.)
PANIC_DIC;Panicum dichotomiflorum Michx.;(Panicum dichotomiflorum Michx.)
PANIC_LAX;Panicum laxum Sw.;(Panicum laxum Sw.)
PANIC_MAX;Panicum maximum Jacq.;(Panicum maximum Jacq.)
PANIC_MIL;Panicum miliaceum L.;(Panicum miliaceum L.)
PANIC_OBT;Panicum obtusum Kunth;(Panicum obtusum Kunth)
PANIC_REP;Panicum repens L.;(Panicum repens L.)
PANIC_VIR;Panicum virgatum L.;(Panicum virgatum L.)
PANZE;Panzerina Sojak;(Panzerina Sojak)
PAPAV;Papaver L.;(Papaver L.)
PAPAV_ALP;Papaver alpinum L.;(Papaver alpinum L.)
PAPAV_BRA;Papaver bracteatum Lindl.;(Papaver bracteatum Lindl.)
PAPAV_GLA;Papaver glaucum Boiss. & Hausskn.;(Papaver glaucum Boiss. & Hausskn.)
PAPAV_NUD;Papaver nudicaule L.;(Papaver nudicaule L.)
PAPAV_ORI;Papaver orientale L.;(Papaver orientale L.)
PAPAV_RHO;Papaver rhoeas L.;(Papaver rhoeas L.)
PAPAV_SOM;Papaver somniferum L.;(Papaver somniferum L.)
PAPHI;Paphiopedilum Pfitzer;(Paphiopedilum Pfitzer)
PAPHI_INS;Paphiopedilum insigne (Wall. ex Lindl.) Pfitzer;(Paphiopedilum insigne (Wall. ex Lindl.) Pfitzer)
PARAH;Parahebe W.R.B. Oliv.;(Parahebe W.R.B. Oliv.)
PARAH_CAT;Parahebe catarractae (G. Forst.) W. R. B. Oliv.;(Parahebe catarractae (G. Forst.) W. R. B. Oliv.)
PARAK;Parakmeria Hu et Cheng;(Parakmeria Hu et Cheng)
PARAN;Paranomus Salisb.;(Paranomus Salisb.)
PARAT;Paratecoma;(Paratecoma)
PARAT_PER;Paratecoma peroba (Record & Mell) Kuhlm.;(Paratecoma peroba (Record & Mell) Kuhlm.)
PARKA;Parkia R. Br.;(Parkia R. Br.)
PARKA_BIG;Parkia biglobosa (Jacq.) R. Br. ex G. Don;(Parkia biglobosa (Jacq.) R. Br. ex G. Don)
PARKI;Parkinsonia;(Parkinsonia)
PARKI_ACU;Parkinsonia aculeata L.;(Parkinsonia aculeata L.)
PARRO;Parrotia C. A. Mey.;(Parrotia C. A. Mey.)
PARRO_PER;Parrotia persica (DC.) C. A. Mey.;(Parrotia persica (DC.) C. A. Mey.)
PARSH;Parashorea;(Parashorea)
PARSH_MAL;Parashorea malaanonan (Blanco) Merr.;(Parashorea malaanonan (Blanco) Merr.)
PASCO;Pascopyrum;(Pascopyrum)
PASCO_SMI;Pascopyrum smithii (Rydb.) A. Love;(Pascopyrum smithii (Rydb.) A. Love)
PASPA;Paspalum;(Paspalum)
PASPA_ATR;Paspalum atratum Swallen;(Paspalum atratum Swallen)
PASPA_CON;Paspalum conjugatum P. J. Bergius;(Paspalum conjugatum P. J. Bergius)
PASPA_DIL;Paspalum dilatatum Poir.;(Paspalum dilatatum Poir.)
PASPA_DIS;Paspalum distichum L.;(Paspalum distichum L.)
PASPA_FAS;Paspalum fasciculatum Willd. ex Flugge;(Paspalum fasciculatum Willd. ex Flugge)
PASPA_GUE;Paspalum guenoarum Arechav.;(Paspalum guenoarum Arechav.)
PASPA_MAR;Paspalum maritimum Trin.;(Paspalum maritimum Trin.)
PASPA_NIC;Paspalum nicorae Parodi;(Paspalum nicorae Parodi)
PASPA_NOT;Paspalum notatum Flugge;(Paspalum notatum Flugge)
PASPA_PLI;Paspalum plicatulum Michx.;(Paspalum plicatulum Michx.)
PASPA_REG;Paspalum regnellii Mez;(Paspalum regnellii Mez)
PASPA_SCR;Paspalum scrobiculatum L.;(Paspalum scrobiculatum L.)
PASPA_URV;Paspalum urvillei Steud.;(Paspalum urvillei Steud.)
PASPA_VAG;Paspalum vaginatum Sw.;(Paspalum vaginatum Sw.)
PASPA_WET;Paspalum wettsteinii Hack.;(Paspalum wettsteinii Hack.)
PASSI;Passiflora L.;(Passiflora L.)
PASSI_ACA;Hybrids between Passiflora amethystina and Passiflora caerulea;(Hybrids between Passiflora amethystina and Passiflora caerulea)
PASSI_ALA;Passiflora alata Dryander;(Passiflora alata Dryander)
PASSI_AME;Passiflora amethystina J. C. Mikan;(Passiflora amethystina J. C. Mikan)
PASSI_BEL;Passiflora ?belotii hort. ex Pepin;(Passiflora ?belotii hort. ex Pepin)
PASSI_CAE;Passiflora caerulea L.;(Passiflora caerulea L.)
PASSI_CEK;hybrids between Passiflora cincinnata Mast., Passiflora incarnata L., Passiflora edulis Sims f. flavicarpa O. Deg., Passiflora kermesina Link & Otto and Passiflora miersii Mart.;(hybrids between Passiflora cincinnata Mast., Passiflora incarnata L., Passiflora edulis Sims f. flavicarpa O. Deg., Passiflora kermesina Link & Otto and Passiflora miersii Mart.)
PASSI_CIC;hybrids between Passiflora cincinnata Mast. and Passiflora incarnata L.;(hybrids between Passiflora cincinnata Mast. and Passiflora incarnata L.)
PASSI_CIN;Passiflora cincinnata Mast.;(Passiflora cincinnata Mast.)
PASSI_COC;Passiflora coccinea Aubl.;(Passiflora coccinea Aubl.)
PASSI_EDU;Passiflora edulis Sims;(Passiflora edulis Sims)
PASSI_EDU_FLA;Passiflora edulis Sims f. flavicarpa O. Deg.;(Passiflora edulis Sims f. flavicarpa O. Deg.)
PASSI_EIN;hybrids between Passiflora edulis Sims f. flavicarpa O. Deg. and Passiflora incarnata L.;(hybrids between Passiflora edulis Sims f. flavicarpa O. Deg. and Passiflora incarnata L.)
PASSI_IMI;Passiflora insignis x Passiflora mixta;(Passiflora insignis x Passiflora mixta)
PASSI_INC;Passiflora incarnata L.;(Passiflora incarnata L.)
PASSI_INS;Passiflora insignis (Mast.) Hook. f.;(Passiflora insignis (Mast.) Hook. f.)
PASSI_KER;Passiflora kermesina Link & Otto;(Passiflora kermesina Link & Otto)
PASSI_KEW;Passiflora ?kewensis Goldring;(Passiflora ?kewensis Goldring)
PASSI_KMI;hybrids between Passiflora kermesina Link & Otto and Passiflora miersii Mart.;(hybrids between Passiflora kermesina Link & Otto and Passiflora miersii Mart.)
PASSI_LAU;Passiflora laurifolia L.;(Passiflora laurifolia L.)
PASSI_LIG;Passiflora ligularis Juss.;(Passiflora ligularis Juss.)
PASSI_MIE;Passiflora miersii Mart.;(Passiflora miersii Mart.)
PASSI_MIX;Passiflora mixta L. f.;(Passiflora mixta L. f.)
PASSI_QUA;Passiflora quadrangularis L.;(Passiflora quadrangularis L.)
PASSI_TRI;Passiflora tripartita (Juss.) Poir.;(Passiflora tripartita (Juss.) Poir.)
PASSI_TRI_MOL;Passiflora tripartita var. mollissima (Kunth) Holm-Niels;(Passiflora tripartita var. mollissima (Kunth) Holm-Niels)
PASSI_VIO;Passiflora x violacea Vell.;(Passiflora x violacea Vell.)
PASTI;Pastinaca;(Pastinaca)
PASTI_SAT;Pastinaca sativa L.;(Pastinaca sativa L.)
PATER;Patersonia R. Br.;(Patersonia R. Br.)
PATER_OCC;Patersonia occidentalis R. Br.;(Patersonia occidentalis R. Br.)
PAULL;Paullinia L.;(Paullinia L.)
PAULL_CUP;Paullinia cupana Kunth;(Paullinia cupana Kunth)
PAULL_CUP_SOR;Paullinia cupana Kunth var. sorbilis (Mart.) Ducke;(Paullinia cupana Kunth var. sorbilis (Mart.) Ducke)
PAULO;Paulownia Sieb. et Zucc.;(Paulownia Sieb. et Zucc.)
PAULO_CAT;Paulownia catalpifolia T. Gong ex D. Y. Hong;(Paulownia catalpifolia T. Gong ex D. Y. Hong)
PAULO_CFO;Paulownia catalpifolia X Paulownia fortunei;(Paulownia catalpifolia X Paulownia fortunei)
PAULO_EFO;Paulownia elongata S. Y. Hu ? Paulownia fortunei (Seem.) Hemsl.;(Paulownia elongata S. Y. Hu ? Paulownia fortunei (Seem.) Hemsl.)
PAULO_ELO;Paulownia elongata S. Y. Hu;(Paulownia elongata S. Y. Hu)
PAULO_FOR;Paulownia fortunei (Seem.) Hemsl.;(Paulownia fortunei (Seem.) Hemsl.)
